serial,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
20401763,1404919427,2,3,66,462,28654,132,185780,0,0,2,1407542400,1407628800,2,0,1,8273,1,0,1,2,50,660,95
21278807,1406214148,2,3,66,348,47001,-1,492202,0,0,0,1406678400,1406851200,2,2,1,34877,4,0,2,2,50,1507,48
19978835,1416737473,2,3,66,337,22022,-1,127804,0,0,9,1416787200,1416960000,1,0,1,12243,6,0,8,6,204,27,10
30464844,1404833161,2,3,66,351,49135,401,603674,0,0,1,1406073600,1406160000,2,0,1,12150,1,0,1,2,50,420,42
8423567,1415541689,11,3,205,385,1843,8240,664076,0,0,0,1419033600,1419811200,2,0,1,56789,6,0,1,3,82,230,36
18238436,1378624595,24,2,3,50,5224,-1,241345,0,0,1,1385078400,1385769600,3,3,1,669,3,0,1,2,50,212,91
34070366,1404411697,2,3,154,535,35261,-1,45808,0,1,9,1404604800,1404950400,3,0,1,11439,1,0,1,4,163,1503,52
8444784,1368122065,24,2,3,50,5703,-1,740229,0,0,9,1382400000,1382832000,2,1,1,8276,1,0,1,2,50,661,18
20021370,1413985107,33,2,194,38,42328,-1,253645,0,0,2,1416873600,1416960000,2,0,1,23436,1,1,1,3,162,1150,36
33296262,1373264018,24,2,3,50,5703,-1,1180074,0,0,1,1377648000,1377820800,2,3,2,8803,1,0,1,3,151,1197,5
18303318,1402918162,2,3,55,23,40248,-1,409479,0,1,9,1404691200,1405382400,1,0,1,8213,1,1,1,6,68,275,77
30790567,1371160154,24,2,3,50,5703,-1,241112,0,0,1,1398038400,1398211200,2,0,1,8253,1,0,1,6,70,19,21
18214852,1408881966,2,3,66,337,6988,1087,188993,0,1,1,1415232000,1415577600,2,0,1,44045,3,0,3,2,50,701,83
14827034,1406579787,2,3,66,321,47535,196,977447,0,0,9,1406851200,1407024000,4,4,2,27565,1,0,1,2,50,617,32
8508907,1371040850,2,3,66,337,44102,331,952758,0,0,9,1372464000,1372636800,2,0,1,8262,1,0,3,2,198,384,41
846066,1393756589,2,3,66,189,17017,248,398603,1,0,9,1395014400,1395100800,1,1,1,25734,1,1,1,2,50,730,7
32280265,1372186722,2,3,205,354,52284,478,588622,0,0,9,1375142400,1375228800,2,2,1,8811,1,0,1,2,198,391,17
4522040,1394796648,2,3,66,220,38273,87,897685,0,0,0,1394841600,1394928000,2,0,1,8284,1,0,2,2,50,685,90
20259964,1367201412,2,3,200,565,18769,-1,978655,0,1,9,1370217600,1370822400,2,0,1,8746,1,0,1,6,105,29,38
33634645,1396305601,2,3,66,356,22202,6559,1032536,0,0,1,1411948800,1412812800,2,0,1,8242,1,0,1,3,171,61,97
14260403,1415241815,37,1,69,682,31307,-1,555983,0,0,0,1417996800,1419206400,2,0,1,8279,1,0,1,2,50,1230,77
5576564,1409293887,11,3,205,354,9913,-1,6996,0,0,9,1410912000,1410998400,4,1,2,11569,1,0,3,2,50,623,79
34455472,1361461241,2,3,149,290,33116,-1,135161,0,0,7,1363651200,1363996800,2,0,1,9250,6,0,2,3,48,153,64
36154739,1404924370,2,3,66,174,46432,377,496700,0,0,9,1406505600,1406764800,2,0,1,12218,6,0,1,2,50,365,76
16895320,1403203736,2,3,66,442,32351,799,396335,0,1,9,1417651200,1417996800,2,0,1,8791,1,0,3,4,8,110,41
23828037,1408567213,2,3,66,442,76,446,155908,0,0,9,1429142400,1429401600,2,0,1,8266,1,0,1,2,50,411,18
16197539,1415184703,2,3,66,447,17734,1055,1041200,0,0,9,1415318400,1415404800,2,0,2,8218,1,0,1,2,50,743,47
23905269,1408686320,24,2,3,50,40698,-1,466884,0,0,0,1415923200,1416182400,3,0,1,20841,6,0,1,3,182,68,61
29021995,1419014478,2,3,66,462,52482,327,516542,0,0,9,1419552000,1419638400,2,2,1,23593,1,0,2,2,50,1181,48
30283151,1390806826,2,3,109,0,21903,-1,144436,0,0,0,1391040000,1391126400,1,0,1,8816,1,0,1,4,163,1935,6
32226835,1394098417,8,4,77,977,53780,5523,461954,0,0,5,1414195200,1414454400,2,0,1,669,3,0,1,2,50,212,0
36001610,1381778797,2,3,66,260,36620,260,1081098,1,0,9,1382054400,1382227200,2,0,1,27469,6,0,1,2,50,1351,48
12198581,1415456728,2,3,66,184,27733,3601,1135710,0,1,9,1420329600,1420761600,2,0,1,23631,1,0,1,6,12,807,25
19085629,1410016703,2,3,66,258,4687,1526,65667,0,0,9,1410307200,1410393600,1,0,1,12602,5,0,1,2,50,628,71
14431728,1406471068,2,3,66,256,30874,889,1034698,1,1,2,1411689600,1411776000,4,0,2,1810,3,0,2,2,198,961,42
22632273,1407535588,17,1,133,23,49395,-1,423541,0,1,0,1413676800,1414195200,2,2,1,8267,1,0,1,2,50,675,56
32184526,1418584652,34,3,205,354,51792,-1,314527,0,0,9,1423267200,1423612800,2,0,1,13094,3,0,1,2,50,212,41
6162698,1397111288,2,3,66,447,30260,238,337402,0,0,5,1397174400,1397260800,4,1,2,11821,1,0,1,2,50,648,59
16120288,1378242935,2,3,66,363,11295,2474,823601,1,0,9,1381622400,1381795200,6,0,3,14985,1,0,1,2,50,1241,39
20070929,1404053943,2,3,66,348,47997,2235,400016,0,0,1,1405814400,1405987200,2,0,1,8250,1,0,1,2,50,628,24
15673542,1375187911,2,3,66,462,17112,19,866838,0,0,0,1375920000,1376006400,2,0,1,7781,3,0,1,2,50,663,18
11481846,1417437639,2,3,66,153,20706,7,959686,0,0,0,1417651200,1417910400,2,0,1,8272,1,0,1,2,50,659,92
29181433,1413310058,2,3,66,348,53377,1470,942348,0,1,9,1414540800,1414886400,2,0,1,19797,1,0,2,4,163,1933,51
14446475,1392817199,2,3,66,258,4687,242,1070051,0,0,0,1392768000,1392854400,1,0,1,27381,6,1,1,2,50,463,7
25455213,1360694107,2,3,66,226,42300,225,1151147,0,0,9,1360886400,1360972800,2,1,1,17563,1,0,1,2,50,1235,72
2088896,1407693936,2,3,66,174,40789,218,476257,0,0,2,1408579200,1408838400,2,0,1,8278,1,0,1,2,50,368,28
17753376,1419304415,2,3,66,351,6988,2227,207233,0,1,9,1432512000,1432857600,2,0,1,11435,1,0,1,4,67,203,92
23644529,1363162997,2,3,66,351,21609,8666,640481,0,0,0,1365724800,1365811200,1,0,1,5740,3,0,1,3,182,82,3
16740684,1394739685,24,2,3,64,3169,-1,19315,0,1,2,1395878400,1396224000,2,2,1,669,3,1,1,2,50,212,98
22358912,1404403803,2,3,66,337,17773,-1,628080,1,1,1,1404691200,1405036800,3,0,1,8272,1,0,1,2,50,659,2
11895387,1417391176,2,3,57,342,5021,-1,81048,0,1,9,1419120000,1419465600,1,3,1,8791,1,0,1,4,8,110,65
17526380,1387624469,11,3,205,354,12625,4337,812613,0,1,5,1402444800,1402531200,0,0,1,8785,1,0,1,6,105,809,2
15240885,1401987672,2,3,66,220,2086,4693,914800,0,0,1,1404000000,1404172800,4,0,1,8788,1,0,1,6,77,2,5
171295,1397697619,2,3,66,153,20706,337,642090,1,0,3,1405296000,1405468800,2,4,1,12175,6,0,2,2,50,366,2
17471732,1372531202,37,1,29,194,28215,-1,685133,1,0,9,1375747200,1376092800,2,0,1,12191,6,0,1,2,50,637,56
18522906,1405108912,37,1,69,574,28513,-1,1001024,0,0,0,1405123200,1405209600,2,0,1,23481,6,1,1,6,70,19,97
19211855,1365629187,2,3,66,435,20110,-1,410903,0,0,3,1365724800,1365811200,2,0,1,27570,6,0,9,2,50,511,32
3065225,1407354471,8,4,77,462,3492,1608,738259,0,0,5,1408665600,1409270400,4,0,2,11815,1,0,1,3,5,1701,46
22376303,1366054022,37,1,69,784,7930,-1,699015,0,0,9,1372118400,1372291200,2,0,1,23547,6,0,1,6,70,763,90
12615485,1406159433,24,2,3,50,5703,-1,210830,0,0,5,1409788800,1409875200,2,0,1,921,1,0,1,3,151,70,87
33667583,1403523720,2,3,66,348,48862,3939,1153344,0,0,3,1407801600,1407974400,2,0,1,21836,6,0,3,6,46,799,90
8367402,1407093403,37,1,69,749,51392,-1,492218,0,1,2,1430611200,1430956800,4,0,2,12206,6,0,1,2,50,628,1
33135408,1411947212,25,2,23,48,4924,-1,667404,0,0,1,1413072000,1413331200,2,0,1,1398,3,0,1,3,141,1240,62
9032385,1365848127,24,2,3,51,9527,-1,259991,0,0,1,1367366400,1367452800,1,1,1,8788,1,0,2,6,77,2,85
3953073,1409385361,2,3,66,348,45771,964,627656,0,0,1,1419811200,1420243200,2,2,1,8268,1,0,3,2,50,682,34
19311109,1372172715,2,3,205,354,25315,44,694063,0,0,9,1372377600,1372464000,4,1,2,14875,1,1,1,2,198,750,56
30616176,1366558084,34,3,205,354,48951,6431,1009140,0,0,9,1369958400,1370131200,2,0,1,8505,6,0,8,3,106,107,6
5190608,1386502021,2,3,66,174,39024,6449,213547,0,0,9,1388793600,1388880000,2,0,1,8225,1,1,1,4,124,1939,64
26480661,1380888500,23,1,1,219,42884,36,737722,0,1,5,1383264000,1383350400,2,1,1,40108,3,0,1,6,105,1871,93
5272263,1402696886,2,3,66,462,8352,95,419220,0,0,9,1403222400,1403308800,7,1,3,23428,6,0,1,2,50,664,41
24581424,1372369783,2,3,66,462,11417,2548,596920,0,1,9,1376697600,1377216000,1,1,1,8268,1,0,2,2,50,682,73
30050399,1409239082,2,3,66,442,28620,1586,742179,0,1,9,1411948800,1412294400,2,2,1,22391,1,0,1,4,146,1547,80
18447851,1376940291,11,3,205,354,48027,-1,792460,0,0,0,1377216000,1377648000,2,2,1,8254,1,0,2,2,50,365,72
36991032,1383762309,11,3,205,385,5828,-1,1147016,0,1,9,1393977600,1395273600,2,0,1,11917,1,0,1,0,140,59,92
15441995,1397572837,24,2,3,50,5703,-1,235069,1,1,9,1404000000,1404604800,2,0,1,669,3,0,1,2,50,212,83
4764413,1409211411,2,3,66,447,25913,320,299202,0,0,0,1414454400,1414540800,2,0,1,24860,6,0,3,2,50,673,25
28294110,1419827074,11,3,205,354,40193,1789,1018915,0,1,9,1426291200,1426896000,1,0,1,44976,1,0,2,2,50,1632,80
14768905,1374416002,2,3,168,44,4223,-1,804068,0,0,7,1374537600,1374796800,2,0,1,33,3,0,1,5,194,1526,29
10798102,1377823233,23,1,1,401,9000,852,746013,0,0,1,1388275200,1388620800,2,0,1,8290,1,0,1,6,15,38,46
26260198,1407092101,2,3,66,220,2086,897,87305,1,1,9,1419292800,1419638400,2,1,1,11439,1,0,1,4,163,1503,87
3403227,1403808742,2,3,66,337,25226,-1,429488,0,1,9,1407888000,1408320000,2,0,1,11335,1,0,1,4,136,196,26
14333193,1410598076,2,3,66,220,15627,-1,777284,1,0,9,1412985600,1413244800,2,0,1,17823,1,0,2,6,105,770,61
14271779,1413971868,2,3,66,348,29152,286,593445,0,0,2,1414108800,1414195200,2,0,1,25746,6,1,1,2,50,839,89
12718290,1384031491,2,3,66,174,22475,6421,582885,1,0,1,1388275200,1388966400,2,0,1,10908,1,0,1,4,196,1974,93
6683889,1419534372,18,2,119,0,27731,-1,505562,0,1,1,1421884800,1422057600,2,0,1,8282,1,0,1,3,126,232,12
28252077,1418806693,2,3,66,348,32299,2454,913350,0,0,3,1436572800,1436659200,4,0,1,12489,5,0,1,2,50,1015,42
7186235,1371222078,2,3,66,356,33823,260,689317,0,0,9,1374883200,1375056000,4,0,2,26414,6,0,1,2,198,399,68
12558017,1413538230,2,3,66,348,48862,4221,24353,0,0,9,1414540800,1414713600,1,0,1,930,1,0,1,6,72,2107,29
33796336,1382539261,11,3,205,354,43201,1913,339005,0,0,0,1405123200,1405728000,2,0,1,1442,3,0,1,4,125,177,63
22179693,1400342346,37,1,69,811,16287,-1,1185442,0,1,2,1413417600,1414108800,1,0,1,12206,6,0,1,2,50,628,45
30573231,1419860845,2,3,12,921,26044,-1,905182,0,1,1,1419984000,1420416000,1,0,1,8263,1,0,1,6,17,23,62
26754344,1405962970,13,1,46,347,14510,1382,344409,0,0,5,1406073600,1406937600,2,0,1,23731,1,0,1,6,22,301,61
36369699,1418769647,2,3,66,404,5405,1623,90544,1,0,9,1429228800,1429574400,2,2,1,8260,1,0,1,2,50,701,56
34611516,1415720564,28,1,68,335,35892,-1,686115,1,0,9,1416960000,1417478400,2,0,1,8245,1,0,2,6,22,245,30
6884912,1379308976,2,3,66,337,47991,1155,1071362,0,0,9,1379808000,1379894400,2,0,2,11332,1,0,1,2,50,580,91
29573644,1366415265,24,2,3,51,9527,-1,723325,0,0,1,1367539200,1368057600,1,1,1,8253,1,0,1,6,70,19,17
34891238,1415792860,2,3,66,442,40509,-1,489804,0,1,9,1416700800,1417132800,2,0,1,8791,1,0,3,4,8,110,66
16982674,1410861870,2,3,66,174,26259,2385,623346,0,0,9,1412380800,1412985600,2,0,1,8791,1,0,1,4,8,110,65
30992339,1365367864,11,3,205,155,40392,4734,769344,0,0,5,1367280000,1367366400,2,1,1,23507,6,0,4,6,70,19,49
16788720,1368863383,2,3,66,442,35390,26,134581,1,0,1,1368835200,1368921600,2,1,1,58250,4,1,1,2,50,409,96
22485230,1363266513,2,3,66,220,18116,-1,1100288,0,0,1,1363219200,1363305600,1,0,1,14840,1,0,3,2,50,1629,91
27971127,1407847191,2,3,66,184,15359,94,144782,0,0,9,1409356800,1409529600,2,0,1,8830,1,0,1,2,50,650,69
30638035,1412341271,11,3,205,354,25315,3554,1077948,0,0,9,1412294400,1412380800,2,0,1,8637,3,0,2,6,70,19,28
7316516,1416848222,2,3,66,333,3067,1504,1069213,0,0,3,1421798400,1422230400,2,0,1,8824,1,0,2,4,8,118,34
6384502,1371127251,2,3,70,47,14566,-1,942621,0,0,8,1371254400,1371340800,1,0,1,40673,4,1,1,3,182,46,12
4454334,1389545790,2,3,66,337,47781,431,711033,0,0,2,1397174400,1397260800,1,2,1,26417,1,0,1,2,50,880,32
23009187,1397076797,2,3,66,153,20530,865,650193,0,0,9,1397174400,1397347200,2,0,1,8218,1,0,2,2,50,743,41
3266001,1413019211,2,3,66,174,28063,5647,54643,0,0,9,1419033600,1419292800,2,0,1,8745,1,0,1,6,204,27,68
26292863,1406368252,2,3,66,348,4676,2271,177186,0,1,9,1407715200,1408060800,2,0,1,8254,1,0,1,2,50,365,72
35374519,1418835448,33,2,198,208,54488,-1,1070934,0,0,9,1419379200,1420156800,1,0,1,8819,1,0,1,3,168,1242,9
9402089,1400867348,2,3,103,45,38784,-1,341475,0,0,9,1414886400,1415577600,2,0,1,12207,6,0,2,2,50,628,51
33764821,1404319512,2,3,66,448,44386,2358,242224,0,0,2,1405382400,1405641600,2,2,2,8254,1,1,1,2,50,365,39
1267763,1395533785,23,1,195,843,11913,-1,502185,0,0,1,1398297600,1398643200,2,0,1,23048,1,0,1,3,48,152,97
3287478,1375606147,2,3,66,337,30384,3898,118138,0,0,9,1385337600,1385510400,1,1,1,22787,6,0,3,6,144,13,46
33890481,1415716268,2,3,66,174,41886,375,651816,0,0,9,1416096000,1416182400,1,0,1,12826,5,0,1,2,50,1230,6
33665489,1411235651,34,3,205,354,43201,359,1141236,0,0,9,1415923200,1416096000,3,0,1,8291,1,0,1,2,50,191,21
24782343,1402855270,11,3,205,385,12973,-1,91004,0,1,9,1413331200,1414195200,1,0,1,8253,1,0,2,6,70,19,40
13557024,1378188860,2,3,66,351,36508,756,829854,0,0,1,1387670400,1388102400,3,1,1,15093,1,0,1,2,50,679,6
3593210,1417303875,2,3,66,346,19149,1579,938815,0,0,0,1420156800,1420416000,2,1,1,8265,1,0,1,2,50,647,18
18583838,1412989721,24,2,66,462,49272,5373,1170063,1,0,4,1413158400,1413417600,2,0,1,8806,1,0,1,6,105,22,9
7547455,1394112840,37,1,69,761,41949,-1,493743,0,1,9,1396742400,1397347200,2,0,1,20147,1,0,1,6,111,244,22
11866000,1409921995,2,3,66,462,1263,76,1139890,0,0,2,1409961600,1410048000,2,3,1,15742,5,0,1,2,50,435,50
13591529,1418579120,37,1,69,603,56045,-1,936004,0,0,9,1422489600,1422835200,1,0,1,21962,6,0,3,6,68,275,14
30951699,1382730276,2,3,66,442,52823,1492,671942,0,0,9,1384819200,1385251200,2,0,1,45327,6,0,1,2,50,675,56
6107712,1396801950,2,3,66,174,39840,-1,216610,0,0,2,1403481600,1403827200,2,0,1,8834,1,0,1,2,50,355,37
12558687,1363179334,13,1,66,184,27733,5551,28756,0,0,4,1364601600,1364688000,2,0,1,9321,1,0,1,4,196,1991,53
28530825,1403427003,33,2,194,38,42328,-1,445208,1,0,2,1411171200,1411257600,4,0,1,22667,1,0,1,3,5,956,63
22748200,1403690701,40,3,66,174,16634,698,884765,0,0,5,1409356800,1409443200,2,0,1,8281,1,0,1,2,50,663,39
28549561,1397839894,2,3,66,462,14785,2507,482865,1,1,0,1411171200,1411603200,1,0,1,8791,1,0,1,4,8,110,87
10235968,1417366151,24,2,202,268,15415,-1,995365,0,0,2,1420070400,1420156800,2,0,1,4992,1,0,1,3,110,72,78
2307837,1393916596,2,3,66,220,31825,164,1083443,0,0,9,1393891200,1394150400,2,0,1,28585,6,0,1,2,50,703,96
33181832,1377169035,2,3,66,337,23360,2228,811139,0,0,9,1381536000,1382054400,3,0,1,8250,1,0,2,2,50,628,18
7576538,1361116509,2,3,82,862,48871,-1,566465,0,0,2,1377561600,1377820800,5,1,2,12576,5,0,4,2,50,675,95
27809768,1404824868,26,0,215,914,33757,298,919724,0,0,5,1407110400,1407369600,2,0,1,56993,6,0,1,4,8,1532,52
13373445,1371683954,13,1,46,347,38786,714,245441,1,1,9,1373673600,1373932800,2,0,1,8788,1,0,1,6,77,2,95
15355530,1394615422,2,3,66,459,52284,1203,246,0,1,2,1398038400,1398384000,1,1,1,8268,1,0,1,2,50,682,71
8745663,1365573245,34,3,205,354,41495,4883,514550,0,0,9,1370908800,1370995200,2,0,1,6837,3,0,1,6,208,1092,78
30659636,1397764797,2,3,66,174,32574,283,1151513,1,0,9,1399680000,1399852800,2,0,1,8834,1,0,4,2,50,355,37
6724709,1405440013,9,1,32,985,44371,-1,611409,0,1,3,1406160000,1406505600,4,0,2,14804,1,0,1,6,77,774,46
32446092,1417007420,2,3,66,321,42936,-1,1083700,0,1,1,1419033600,1419379200,4,0,2,8250,1,0,2,2,50,628,1
19486952,1391252163,24,2,3,50,5703,-1,1179664,0,1,4,1392422400,1392681600,1,0,1,8822,1,0,2,3,130,91,5
7242885,1413038690,2,3,66,337,467,176,836166,0,0,9,1413590400,1413763200,2,0,1,5024,3,0,1,2,50,1355,94
25931556,1412449149,2,3,66,442,25379,1566,314859,0,0,0,1416614400,1416960000,2,3,1,44285,8,0,1,2,50,690,70
21233358,1414126159,2,3,66,293,39521,103,337481,0,0,1,1414713600,1414886400,2,0,1,8233,1,1,1,2,50,640,39
31363097,1376333554,2,3,66,324,36123,359,546248,1,0,9,1377216000,1377388800,2,0,1,4624,3,0,1,2,50,872,94
19380164,1410375842,11,3,205,354,48951,8661,868458,1,1,9,1419206400,1419638400,2,3,1,21222,1,0,1,3,152,73,74
29761469,1397561087,2,3,66,174,17494,408,6495,1,0,9,1397520000,1397865600,2,2,1,9147,1,0,1,2,50,367,96
9514603,1393486740,2,3,66,348,38021,1758,743197,0,1,0,1394409600,1394755200,2,0,1,12257,6,0,3,4,51,1509,47
28912378,1405380458,26,0,215,817,12976,-1,240603,0,1,0,1405814400,1406073600,2,0,1,565,1,0,1,4,8,113,46
31561497,1386881728,37,1,69,1005,34820,-1,1112860,0,1,4,1402358400,1402963200,2,0,1,8267,1,0,1,2,50,675,37
36050610,1402817492,2,3,66,189,19294,1597,86608,1,1,9,1409702400,1410048000,2,0,1,21059,6,0,1,4,8,110,96
5864924,1390720363,11,3,205,367,30789,1702,772731,1,0,5,1396569600,1396656000,2,1,1,12669,5,1,1,2,50,701,13
3301844,1380653932,2,3,66,363,17517,-1,160402,0,0,9,1387497600,1388880000,2,2,1,11373,1,0,1,4,128,1455,69
34490126,1410336779,34,3,205,135,36086,4585,269432,0,0,9,1411084800,1411257600,2,0,1,13478,4,0,1,6,204,27,20
7302395,1406668307,11,3,205,135,36086,7939,1022040,0,0,9,1419292800,1419379200,2,0,1,18569,1,1,1,3,182,83,63
13595524,1358292772,37,1,69,567,24926,-1,951996,0,1,0,1363996800,1364947200,3,1,2,8747,1,0,5,3,106,107,64
14435020,1406761244,13,1,46,171,26969,81,1041369,0,0,9,1408147200,1408233600,2,0,1,2713,3,0,2,6,144,1377,67
17590373,1384326395,2,3,63,157,36805,282,983964,0,0,9,1384732800,1384819200,1,0,1,21918,6,0,2,6,135,278,5
14695130,1415989931,37,1,69,582,49765,-1,596904,0,0,1,1439596800,1439769600,1,0,1,8223,1,0,1,2,50,690,33
5461928,1391425627,24,2,3,64,3169,-1,920795,0,0,9,1394841600,1394928000,2,0,1,20403,6,0,1,3,82,230,60
12377422,1399652802,11,3,205,155,11604,-1,614050,0,0,0,1399766400,1399939200,2,0,1,11973,1,0,1,2,198,1228,59
10441794,1391072568,37,1,69,761,41949,-1,561960,0,0,9,1395446400,1395532800,1,0,1,12818,5,1,1,4,98,2054,28
30668594,1411334970,2,3,66,462,49272,121,1161048,0,0,2,1411603200,1411689600,2,0,1,26414,6,0,1,2,198,399,17
37424360,1371923413,37,1,69,918,15644,-1,357048,0,0,0,1372032000,1372118400,2,1,1,226,1,0,1,6,70,307,29
36243332,1417401944,2,3,66,318,51313,4080,825127,0,0,9,1426377600,1426809600,3,0,2,33651,1,0,1,5,194,1528,67
20200942,1377426895,2,3,66,311,5405,537,782149,0,0,9,1377907200,1378080000,2,2,1,26271,1,0,1,2,198,975,76
862756,1381576793,23,1,1,298,1390,976,445083,0,0,5,1388361600,1388707200,2,0,1,12253,6,0,1,6,204,27,40
32403081,1407867094,34,3,205,155,19334,677,961687,0,0,9,1411516800,1411776000,2,0,1,8832,1,0,1,2,50,627,32
21164050,1380275229,2,3,179,410,16634,-1,117511,0,1,1,1388016000,1388707200,2,0,1,8279,1,0,1,2,50,1230,19
11407258,1395715708,34,3,205,155,14703,5076,652222,0,0,9,1406160000,1406592000,2,1,1,8282,1,0,1,3,126,232,2
5168071,1405617728,2,3,66,174,13565,6117,152233,0,0,3,1409356800,1409529600,2,0,1,8289,1,0,1,6,107,36,9
15278044,1362050298,23,1,1,395,29254,894,1011284,0,1,2,1366934400,1367366400,2,0,1,8253,1,0,1,6,70,19,47
532243,1400076730,2,3,66,311,42961,666,623127,0,0,9,1402617600,1402790400,2,0,1,12018,1,0,1,2,50,523,76
1952162,1412465678,37,1,69,761,41949,-1,102765,0,0,0,1413763200,1413936000,2,0,1,8254,1,0,1,2,50,365,39
25488675,1392813253,2,3,66,220,48444,181,94738,0,0,1,1393632000,1393718400,2,0,1,8260,1,0,1,2,50,701,23
3192250,1413877013,2,3,66,311,48189,1106,1075022,0,1,0,1414972800,1415404800,2,0,1,8268,1,0,1,2,50,682,71
28812638,1369670010,28,1,68,330,11851,-1,1181292,0,0,5,1393632000,1394841600,2,0,1,21222,1,0,2,3,152,73,27
25364834,1358614637,2,3,66,189,50026,3486,898753,0,0,4,1375315200,1375660800,2,0,1,33401,1,0,1,6,77,1900,9
32890723,1383507526,2,3,66,462,49272,1884,1160040,0,0,9,1388016000,1388102400,1,2,1,12556,5,0,2,2,50,409,42
26905126,1415475388,18,2,119,0,27731,-1,787191,0,0,9,1419292800,1419638400,2,0,1,28611,6,0,1,6,22,245,30
21219575,1409828289,23,1,1,345,2759,4196,296506,0,1,1,1433894400,1434844800,2,0,1,8267,1,0,2,2,50,675,55
442166,1417213126,2,3,66,258,10801,1481,353025,0,1,1,1423785600,1424390400,2,0,1,5405,6,0,1,4,8,126,66
23213048,1404150365,2,3,39,0,55763,-1,193623,0,0,9,1404691200,1404864000,2,0,1,8287,1,0,1,2,198,397,33
22197774,1395083932,8,4,77,824,36100,-1,54956,0,0,5,1395619200,1395705600,6,0,3,8286,1,1,1,0,63,1258,25
14048916,1406055040,2,3,66,254,21713,1466,1116781,1,1,9,1419552000,1420156800,2,0,1,21059,6,0,1,4,8,110,44
14847548,1412890384,2,3,66,226,33456,1716,1036177,1,1,2,1416096000,1416441600,2,0,1,5576,3,0,1,4,8,118,31
2217837,1382431791,2,3,66,258,1803,2234,845193,0,0,3,1387670400,1388016000,3,1,1,22419,1,0,1,4,146,1547,62
20394077,1392992998,34,3,205,339,21141,2684,161646,0,1,9,1397347200,1397779200,2,0,1,8788,1,0,1,6,77,2,11
13323102,1365628206,2,3,66,348,48862,4167,101706,0,0,3,1366761600,1366934400,2,1,1,8740,1,0,9,6,105,12,58
15858059,1400061603,2,3,66,348,26037,211,139435,0,0,3,1401408000,1401580800,2,0,1,1770,3,0,7,2,50,191,25
23077530,1414918450,46,2,167,51,11261,-1,913692,0,0,0,1414972800,1415059200,1,0,1,54848,1,0,1,3,5,922,57
6045001,1415907661,2,3,66,196,2428,2437,35670,0,0,1,1416873600,1417046400,3,0,1,8279,1,0,1,2,50,1230,98
8001788,1388403143,2,3,66,174,10377,2509,576597,0,1,9,1388966400,1389571200,2,0,1,8856,1,0,2,2,50,636,0
14225372,1406456784,2,3,66,220,36110,196,444501,0,0,0,1409270400,1409529600,2,0,1,12484,5,0,1,2,50,1457,90
19618057,1396863476,2,3,66,442,30542,1125,319816,0,1,9,1397692800,1397865600,1,0,1,8260,1,1,1,2,50,701,77
19198668,1398848346,2,3,23,48,4924,-1,369575,0,0,9,1400025600,1400284800,1,0,1,8794,1,0,2,6,144,7,25
32745054,1396690858,2,3,66,226,8138,1493,716343,0,0,9,1397260800,1397347200,2,0,1,40804,6,0,1,4,51,197,30
3666663,1412187907,6,0,162,13,34170,-1,1126504,0,0,9,1412899200,1413072000,1,0,1,12603,5,0,1,2,50,365,4
36386102,1395144065,2,3,66,174,23702,2581,140548,1,1,9,1408406400,1409097600,2,1,1,8859,1,0,2,2,50,212,48
5027448,1404724539,2,3,66,174,31206,5502,992563,0,0,1,1412985600,1413072000,2,0,1,21915,6,1,1,6,135,278,25
35924219,1406923967,2,3,66,348,10624,-1,810174,0,0,3,1416096000,1416268800,2,0,1,8744,1,0,1,3,106,108,9
7494238,1359891742,2,3,66,220,8159,4680,334218,0,1,9,1381276800,1381881600,2,2,1,8788,1,0,1,6,77,2,97
1133054,1410267502,8,4,77,824,961,-1,93309,0,0,5,1414022400,1414540800,1,0,1,20014,6,0,1,0,87,58,30
19610983,1417083695,2,3,66,220,12647,169,295162,0,0,9,1417219200,1417305600,2,0,1,28514,6,0,1,2,50,1457,26
33022039,1416933136,23,1,1,380,20537,-1,322369,0,0,5,1419897600,1420156800,2,0,1,21787,6,0,1,6,105,29,8
25522489,1399400744,2,3,66,348,48109,4198,194706,0,0,0,1400544000,1400803200,2,0,1,8289,1,0,1,6,107,36,5
2417624,1415984657,2,3,66,442,35390,804,190099,0,1,2,1423785600,1424304000,1,0,1,8791,1,0,4,4,8,110,12
28967598,1396932931,2,3,66,260,18443,-1,382285,0,1,1,1403049600,1403481600,2,2,2,8791,1,0,5,4,8,110,65
33604765,1410976790,2,3,66,356,22202,1949,943123,0,1,9,1412640000,1412899200,1,0,1,27082,6,0,1,2,50,641,76
7354672,1418907809,28,1,68,220,24391,-1,1180879,0,0,5,1436745600,1437091200,2,0,1,8351,6,0,1,4,196,2027,60
4490426,1374879491,11,3,205,135,15542,150,801975,0,0,0,1377043200,1377302400,2,2,1,26322,1,0,1,2,198,1624,6
34836886,1418614605,2,3,66,258,4687,1856,302065,0,1,1,1435190400,1435449600,2,1,1,8279,1,0,1,2,50,1230,69
